sales_date,order_id,product_name,category,price,quantity,total,discount,shipping_fee,total_sales,customer_name,customer_address,channel,rating,status
2025-02-08,P02160,Minyak Goreng,Makanan,18000,2,36000,0,20000,56000,Putra,Surabaya,Online - Toko Oren,3,Returned
2025-02-08,P02161,Sabun Mandi,Pembersih,7000,1,7000,0,10000,17000,Nia,Depok,Online - Toko Hijau,4,Failed
2025-02-08,P02162,Pembersih Wajah,Perawatan,12000,1,12000,0,30000,42000,Sari,Samarinda,Offline,2,Success
2025-02-08,P02163,Deterjen,Pembersih,10000,3,30000,0,0,30000,Widi,Bandung,Online - Toko Oren,5,Failed
2025-02-08,P02164,Pembersih Lantai,Pembersih,8000,1,8000,0,25000,33000,Gita,Medan,Offline,3,Failed
2025-02-08,P02165,Kopi,Makanan,25000,2,50000,0,30000,80000,Ika,Samarinda,Offline,2,Returned
2025-02-08,P02166,Kopi,Makanan,25000,3,75000,0,20000,95000,Vera,Malang,Online - Toko Hijau,2,Pending
2025-02-08,P02167,Minyak Goreng,Makanan,18000,1,18000,0,13000,31000,Ika,Tangerang,Online - Toko Hijau,2,Success
2025-02-08,P02168,Pembersih Wajah,Perawatan,12000,1,12000,0,15000,27000,Widi,Semarang,Online - Toko Oren,3,Failed
2025-02-08,P02169,Sabun Mandi,Pembersih,7000,2,14000,0,22000,36000,Fadli,Makassar,Online - Toko Oren,4,Returned
2025-02-08,P02170,Pasta Gigi,Perawatan,15000,2,30000,0,12000,42000,Gilang,Bekasi,Online - Toko Hijau,4,Success
2025-02-08,P02171,Kopi,Makanan,25000,1,25000,0,15000,40000,Elisa,Jakarta,Online - Toko Oren,1,Success
2025-02-09,P02172,Kopi,Makanan,25000,2,50000,0,13000,63000,Nadia,Tangerang,Offline,5,Failed
2025-02-09,P02173,Kopi,Makanan,25000,1,25000,0,25000,50000,Iwan,Medan,Offline,4,Success
2025-02-09,P02174,Sabun Mandi,Pembersih,7000,2,14000,0,25000,39000,Vian,Bali,Online - Toko Oren,4,Failed
2025-02-09,P02175,Kopi,Makanan,25000,3,75000,0,0,75000,Ocha,Bandung,Online - Toko Oren,1,Returned
2025-02-09,P02176,Sabun Mandi,Pembersih,7000,3,21000,0,12000,33000,Luki,Bogor,Online - Toko Oren,5,Returned
2025-02-09,P02177,Minyak Goreng,Makanan,18000,3,54000,0,20000,74000,Eka,Surabaya,Online - Toko Oren,4,Pending
2025-02-09,P02178,Minyak Goreng,Makanan,18000,3,54000,0,25000,79000,Dewa,Medan,Offline,4,Failed
2025-02-09,P02179,Pembersih Lantai,Pembersih,8000,1,8000,0,15000,23000,Cindy,Jakarta,Online - Toko Hijau,1,Success
2025-02-09,P02180,Kopi,Makanan,25000,1,25000,0,10000,35000,Umar,Depok,Online - Toko Oren,5,Returned
2025-02-09,P02181,Minyak Goreng,Makanan,18000,1,18000,0,12000,30000,Eka,Bogor,Online - Toko Hijau,4,Returned
2025-02-09,P02182,Shampo,Perawatan,20000,2,40000,0,0,40000,Lina,Bandung,Offline,3,Pending
2025-02-09,P02183,Minyak Goreng,Makanan,18000,2,36000,0,18000,54000,Yusuf,Yogyakarta,Online - Toko Oren,5,Pending
2025-02-09,P02184,Sabun Cuci,Pembersih,5000,2,10000,0,10000,20000,Anisa,Depok,Offline,4,Failed
2025-02-09,P02185,Pembersih Wajah,Perawatan,12000,3,36000,0,18000,54000,Kirana,Palembang,Online - Toko Hijau,1,Success
2025-02-09,P02186,Teh,Makanan,15000,3,45000,0,12000,57000,Nadia,Bogor,Online - Toko Oren,3,Returned
2025-02-09,P02187,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Farhan,Bekasi,Online - Toko Oren,4,Failed
2025-02-09,P02188,Kopi,Makanan,25000,2,50000,0,0,50000,Maya,Bandung,Online - Toko Oren,4,Returned
2025-02-09,P02189,Minyak Goreng,Makanan,18000,3,54000,0,0,54000,Umar,Bandung,Offline,2,Returned
2025-02-09,P02190,Shampo,Perawatan,20000,1,20000,0,25000,45000,Lestari,Medan,Online - Toko Hijau,4,Returned
2025-02-09,P02191,Pembersih Wajah,Perawatan,12000,1,12000,0,22000,34000,Elisa,Makassar,Online - Toko Hijau,3,Returned
2025-02-09,P02192,Pembersih Lantai,Pembersih,8000,2,16000,0,12000,28000,Dina,Bogor,Online - Toko Hijau,4,Returned
2025-02-09,P02193,Teh,Makanan,15000,1,15000,0,12000,27000,Yusra,Bekasi,Offline,3,Returned
2025-02-09,P02194,Sabun Cuci,Pembersih,5000,2,10000,0,0,10000,Wahyu,Bandung,Offline,4,Pending
2025-02-09,P02195,Kopi,Makanan,25000,3,75000,0,22000,97000,Lestari,Makassar,Online - Toko Hijau,3,Failed
2025-02-09,P02196,Pasta Gigi,Perawatan,15000,1,15000,0,15000,30000,Lestari,Jakarta,Online - Toko Hijau,1,Pending
2025-02-09,P02197,Shampo,Perawatan,20000,3,60000,0,22000,82000,Nico,Makassar,Online - Toko Oren,1,Failed
2025-02-09,P02198,Minyak Goreng,Makanan,18000,1,18000,0,12000,30000,Fadli,Bekasi,Offline,4,Returned
2025-02-09,P02199,Teh,Makanan,15000,3,45000,0,10000,55000,Yuni,Depok,Online - Toko Hijau,3,Returned
2025-02-09,P02200,Pembersih Wajah,Perawatan,12000,3,36000,0,15000,51000,Cahya,Semarang,Offline,1,Pending
2025-02-09,P02201,Shampo,Perawatan,20000,3,60000,0,25000,85000,Gandhi,Medan,Online - Toko Oren,5,Pending
2025-02-09,P02202,Sabun Cuci,Pembersih,5000,2,10000,0,20000,30000,Vina,Surabaya,Online - Toko Hijau,4,Failed
2025-02-09,P02203,Deterjen,Pembersih,10000,2,20000,0,20000,40000,Gita,Malang,Online - Toko Oren,5,Returned
2025-02-09,P02204,Shampo,Perawatan,20000,2,40000,0,0,40000,Eka,Bandung,Online - Toko Oren,4,Pending
2025-02-09,P02205,Sabun Mandi,Pembersih,7000,2,14000,0,18000,32000,Jamil,Yogyakarta,Online - Toko Oren,5,Success
2025-02-09,P02206,Shampo,Perawatan,20000,2,40000,0,20000,60000,Citra,Surabaya,Offline,5,Success
2025-02-09,P02207,Kopi,Makanan,25000,1,25000,0,12000,37000,Kiki,Bogor,Online - Toko Hijau,1,Returned
2025-02-09,P02208,Pembersih Wajah,Perawatan,12000,3,36000,0,13000,49000,Deni,Tangerang,Online - Toko Hijau,1,Success
2025-02-09,P02209,Pasta Gigi,Perawatan,15000,1,15000,0,15000,30000,Putra,Jakarta,Offline,1,Returned
2025-02-09,P02210,Shampo,Perawatan,20000,3,60000,0,20000,80000,Indah,Surabaya,Online - Toko Hijau,5,Success
2025-02-09,P02211,Pembersih Wajah,Perawatan,12000,3,36000,0,20000,56000,Farhan,Malang,Offline,1,Returned
2025-02-09,P02212,Sabun Mandi,Pembersih,7000,3,21000,0,15000,36000,Rian,Jakarta,Offline,3,Pending
2025-02-09,P02213,Pembersih Wajah,Perawatan,12000,1,12000,0,20000,32000,Bintang,Surabaya,Offline,1,Pending
2025-02-09,P02214,Deterjen,Pembersih,10000,3,30000,0,15000,45000,Omar,Semarang,Online - Toko Oren,4,Failed
2025-02-09,P02215,Kopi,Makanan,25000,1,25000,0,12000,37000,Jaya,Bogor,Online - Toko Oren,3,Success
2025-02-09,P02216,Pembersih Lantai,Pembersih,8000,1,8000,0,18000,26000,Umar,Yogyakarta,Online - Toko Oren,3,Pending
2025-02-09,P02217,Teh,Makanan,15000,3,45000,0,10000,55000,Cahya,Depok,Offline,4,Returned
2025-02-09,P02218,Minyak Goreng,Makanan,18000,3,54000,0,10000,64000,Oto,Depok,Online - Toko Oren,3,Success
2025-02-09,P02219,Shampo,Perawatan,20000,3,60000,0,25000,85000,Budi,Bali,Online - Toko Oren,2,Returned
2025-02-09,P02220,Pembersih Wajah,Perawatan,12000,1,12000,0,18000,30000,Rian,Palembang,Offline,3,Pending
2025-02-09,P02221,Shampo,Perawatan,20000,3,60000,0,25000,85000,Fadli,Bali,Online - Toko Hijau,3,Returned
2025-02-09,P02222,Pembersih Wajah,Perawatan,12000,2,24000,0,25000,49000,Wira,Bali,Online - Toko Oren,5,Returned
2025-02-09,P02223,Deterjen,Pembersih,10000,1,10000,0,0,10000,Lestari,Bandung,Online - Toko Hijau,3,Returned
2025-02-09,P02224,Deterjen,Pembersih,10000,1,10000,0,20000,30000,Petrus,Surabaya,Online - Toko Oren,4,Returned
2025-02-09,P02225,Sabun Mandi,Pembersih,7000,1,7000,0,12000,19000,Aulia,Bogor,Online - Toko Hijau,5,Returned
2025-02-09,P02226,Kopi,Makanan,25000,2,50000,0,30000,80000,Hana,Samarinda,Online - Toko Hijau,5,Success
2025-02-10,P02227,Shampo,Perawatan,20000,1,20000,0,12000,32000,Arief,Bogor,Online - Toko Oren,1,Returned
2025-02-10,P02228,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Vian,Palembang,Online - Toko Hijau,2,Returned
2025-02-10,P02229,Teh,Makanan,15000,2,30000,0,0,30000,Vira,Bandung,Online - Toko Hijau,5,Failed
2025-02-10,P02230,Kopi,Makanan,25000,3,75000,0,20000,95000,Krisna,Surabaya,Online - Toko Oren,3,Success
2025-02-10,P02231,Pembersih Wajah,Perawatan,12000,3,36000,0,25000,61000,Tina,Medan,Online - Toko Hijau,4,Pending
2025-02-10,P02232,Teh,Makanan,15000,3,45000,0,15000,60000,Santi,Semarang,Offline,2,Success
2025-02-10,P02233,Pembersih Lantai,Pembersih,8000,1,8000,0,15000,23000,Indah,Jakarta,Online - Toko Oren,4,Failed
2025-02-10,P02234,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Fiona,Semarang,Online - Toko Hijau,2,Pending
2025-02-10,P02235,Sabun Mandi,Pembersih,7000,3,21000,0,0,21000,Fikri,Bandung,Online - Toko Hijau,1,Returned
2025-02-10,P02236,Pasta Gigi,Perawatan,15000,1,15000,0,22000,37000,Vina,Makassar,Online - Toko Oren,2,Failed
2025-02-10,P02237,Sabun Cuci,Pembersih,5000,1,5000,0,18000,23000,Irma,Palembang,Offline,5,Returned
2025-02-10,P02238,Pembersih Wajah,Perawatan,12000,2,24000,0,10000,34000,Stefan,Depok,Online - Toko Hijau,4,Returned
2025-02-10,P02239,Minyak Goreng,Makanan,18000,3,54000,0,30000,84000,Ulya,Samarinda,Online - Toko Oren,5,Returned
2025-02-10,P02240,Pembersih Wajah,Perawatan,12000,1,12000,0,18000,30000,Maya,Yogyakarta,Offline,1,Returned
2025-02-10,P02241,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Irma,Semarang,Offline,1,Pending
2025-02-10,P02242,Pembersih Wajah,Perawatan,12000,3,36000,0,10000,46000,Budi,Depok,Online - Toko Hijau,1,Returned
2025-02-10,P02243,Minyak Goreng,Makanan,18000,3,54000,0,22000,76000,Joko,Makassar,Online - Toko Hijau,4,Returned
2025-02-10,P02244,Kopi,Makanan,25000,1,25000,0,0,25000,Bintang,Bandung,Online - Toko Hijau,4,Success
2025-02-10,P02245,Teh,Makanan,15000,1,15000,0,13000,28000,Hendra,Tangerang,Offline,4,Pending
2025-02-10,P02246,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Andi,Jakarta,Offline,2,Pending
2025-02-10,P02247,Deterjen,Pembersih,10000,1,10000,0,10000,20000,Eli,Depok,Online - Toko Hijau,4,Failed
2025-02-10,P02248,Pembersih Wajah,Perawatan,12000,2,24000,0,25000,49000,Anisa,Bali,Online - Toko Hijau,4,Success
2025-02-10,P02249,Teh,Makanan,15000,3,45000,0,12000,57000,Tina,Bogor,Online - Toko Hijau,4,Returned
2025-02-10,P02250,Shampo,Perawatan,20000,3,60000,0,30000,90000,Yuni,Samarinda,Offline,3,Success
2025-02-10,P02251,Minyak Goreng,Makanan,18000,3,54000,0,13000,67000,Vian,Tangerang,Offline,1,Pending
2025-02-10,P02252,Pembersih Lantai,Pembersih,8000,3,24000,0,25000,49000,Nia,Bali,Offline,2,Failed
2025-02-10,P02253,Sabun Cuci,Pembersih,5000,1,5000,0,12000,17000,Zara,Bekasi,Online - Toko Hijau,5,Failed
2025-02-10,P02254,Pembersih Wajah,Perawatan,12000,3,36000,0,25000,61000,Gita,Bali,Online - Toko Hijau,1,Failed
2025-02-10,P02255,Sabun Cuci,Pembersih,5000,3,15000,0,18000,33000,Andi,Palembang,Offline,1,Failed
2025-02-10,P02256,Deterjen,Pembersih,10000,1,10000,0,18000,28000,Jaya,Yogyakarta,Online - Toko Oren,4,Success
2025-02-10,P02257,Kopi,Makanan,25000,2,50000,0,25000,75000,Mutiara,Bali,Offline,4,Failed
2025-02-10,P02258,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Putra,Jakarta,Online - Toko Hijau,5,Success
2025-02-10,P02259,Kopi,Makanan,25000,2,50000,0,13000,63000,Hadi,Tangerang,Online - Toko Oren,3,Returned
2025-02-10,P02260,Kopi,Makanan,25000,1,25000,0,15000,40000,Vira,Semarang,Online - Toko Oren,4,Pending
2025-02-10,P02261,Sabun Cuci,Pembersih,5000,1,5000,0,0,5000,Tian,Bandung,Offline,5,Failed
2025-02-10,P02262,Pasta Gigi,Perawatan,15000,3,45000,0,15000,60000,Hana,Semarang,Offline,2,Success
2025-02-10,P02263,Shampo,Perawatan,20000,2,40000,0,0,40000,Krisna,Bandung,Online - Toko Oren,1,Returned
2025-02-10,P02264,Pasta Gigi,Perawatan,15000,2,30000,0,18000,48000,Jamil,Palembang,Online - Toko Oren,4,Success
2025-02-10,P02265,Sabun Cuci,Pembersih,5000,3,15000,0,15000,30000,Kenny,Jakarta,Online - Toko Oren,1,Pending
2025-02-10,P02266,Pasta Gigi,Perawatan,15000,3,45000,0,20000,65000,Vera,Malang,Online - Toko Oren,3,Failed
2025-02-10,P02267,Minyak Goreng,Makanan,18000,3,54000,0,0,54000,Fikri,Bandung,Online - Toko Oren,2,Returned
2025-02-10,P02268,Deterjen,Pembersih,10000,2,20000,0,25000,45000,Putri,Bali,Online - Toko Hijau,4,Success
2025-02-10,P02269,Shampo,Perawatan,20000,1,20000,0,25000,45000,Eka,Bali,Online - Toko Oren,1,Returned
2025-02-10,P02270,Kopi,Makanan,25000,1,25000,0,0,25000,Tina,Bandung,Online - Toko Hijau,3,Failed
2025-02-10,P02271,Pembersih Wajah,Perawatan,12000,3,36000,0,25000,61000,Hana,Bali,Online - Toko Hijau,4,Failed
2025-02-10,P02272,Pembersih Wajah,Perawatan,12000,1,12000,0,22000,34000,Widi,Makassar,Online - Toko Oren,4,Pending
2025-02-10,P02273,Pembersih Wajah,Perawatan,12000,2,24000,0,10000,34000,Jamil,Depok,Offline,1,Pending
2025-02-10,P02274,Pembersih Lantai,Pembersih,8000,1,8000,0,13000,21000,Nico,Tangerang,Online - Toko Oren,4,Returned
2025-02-10,P02275,Deterjen,Pembersih,10000,2,20000,0,18000,38000,Wira,Palembang,Online - Toko Hijau,5,Pending
2025-02-10,P02276,Kopi,Makanan,25000,1,25000,0,22000,47000,Farhan,Makassar,Online - Toko Hijau,2,Pending
2025-02-10,P02277,Minyak Goreng,Makanan,18000,3,54000,0,0,54000,Taufik,Bandung,Online - Toko Hijau,1,Returned
2025-02-10,P02278,Sabun Cuci,Pembersih,5000,1,5000,0,25000,30000,Mira,Bali,Online - Toko Hijau,3,Returned
2025-02-10,P02279,Sabun Cuci,Pembersih,5000,2,10000,0,15000,25000,Yusuf,Jakarta,Online - Toko Oren,2,Failed
2025-02-10,P02280,Kopi,Makanan,25000,1,25000,0,15000,40000,Chandra,Jakarta,Online - Toko Oren,3,Success
2025-02-10,P02281,Sabun Cuci,Pembersih,5000,3,15000,0,25000,40000,Budi,Bali,Online - Toko Oren,4,Success
2025-02-10,P02282,Sabun Mandi,Pembersih,7000,2,14000,0,30000,44000,Bintang,Samarinda,Online - Toko Oren,5,Failed
2025-02-10,P02283,Kopi,Makanan,25000,2,50000,0,0,50000,Yusuf,Bandung,Online - Toko Oren,5,Success
2025-02-10,P02284,Pembersih Wajah,Perawatan,12000,2,24000,0,13000,37000,Vian,Tangerang,Online - Toko Hijau,5,Success
2025-02-10,P02285,Deterjen,Pembersih,10000,1,10000,0,30000,40000,Citra,Samarinda,Online - Toko Hijau,2,Returned
2025-02-10,P02286,Teh,Makanan,15000,1,15000,0,13000,28000,Eka,Tangerang,Offline,4,Success
2025-02-11,P02287,Sabun Cuci,Pembersih,5000,3,15000,0,13000,28000,Yusuf,Tangerang,Online - Toko Hijau,1,Success
2025-02-11,P02288,Deterjen,Pembersih,10000,2,20000,0,25000,45000,Jaya,Medan,Online - Toko Oren,5,Pending
2025-02-11,P02289,Pembersih Wajah,Perawatan,12000,2,24000,0,10000,34000,Joko,Depok,Offline,4,Failed
2025-02-11,P02290,Kopi,Makanan,25000,1,25000,0,0,25000,Cindy,Bandung,Online - Toko Oren,2,Failed
2025-02-11,P02291,Pembersih Lantai,Pembersih,8000,2,16000,0,22000,38000,Pandu,Makassar,Offline,3,Pending
2025-02-11,P02292,Minyak Goreng,Makanan,18000,2,36000,0,12000,48000,Putra,Bogor,Online - Toko Oren,4,Pending
2025-02-11,P02293,Shampo,Perawatan,20000,2,40000,0,13000,53000,Gilang,Tangerang,Online - Toko Oren,4,Failed
2025-02-11,P02294,Kopi,Makanan,25000,2,50000,0,22000,72000,Umar,Makassar,Online - Toko Oren,3,Pending
2025-02-11,P02295,Shampo,Perawatan,20000,1,20000,0,20000,40000,Nanda,Malang,Online - Toko Hijau,3,Success
2025-02-11,P02296,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Omar,Jakarta,Online - Toko Hijau,3,Pending
2025-02-11,P02297,Sabun Mandi,Pembersih,7000,1,7000,0,0,7000,Nanda,Bandung,Online - Toko Oren,1,Success
2025-02-11,P02298,Shampo,Perawatan,20000,3,60000,0,0,60000,Petrus,Bandung,Online - Toko Oren,2,Failed
2025-02-11,P02299,Sabun Mandi,Pembersih,7000,3,21000,0,20000,41000,Riko,Malang,Online - Toko Oren,1,Returned
2025-02-11,P02300,Deterjen,Pembersih,10000,3,30000,0,12000,42000,Gina,Bekasi,Online - Toko Hijau,4,Pending
2025-02-11,P02301,Minyak Goreng,Makanan,18000,1,18000,0,13000,31000,Nadia,Tangerang,Online - Toko Oren,4,Failed
2025-02-11,P02302,Kopi,Makanan,25000,3,75000,0,18000,93000,Vira,Yogyakarta,Online - Toko Oren,5,Failed
2025-02-11,P02303,Sabun Mandi,Pembersih,7000,1,7000,0,15000,22000,Elisa,Semarang,Online - Toko Oren,3,Returned
2025-02-11,P02304,Deterjen,Pembersih,10000,2,20000,0,10000,30000,Ulya,Depok,Online - Toko Hijau,4,Success
2025-02-11,P02305,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Deni,Medan,Online - Toko Hijau,2,Pending
2025-02-11,P02306,Sabun Cuci,Pembersih,5000,1,5000,0,20000,25000,Vira,Malang,Offline,5,Success
2025-02-11,P02307,Pembersih Wajah,Perawatan,12000,3,36000,0,0,36000,Aulia,Bandung,Offline,1,Returned
2025-02-11,P02308,Sabun Mandi,Pembersih,7000,3,21000,0,18000,39000,Fadli,Yogyakarta,Online - Toko Oren,5,Success
2025-02-11,P02309,Minyak Goreng,Makanan,18000,2,36000,0,18000,54000,Zara,Palembang,Offline,2,Failed
2025-02-11,P02310,Kopi,Makanan,25000,3,75000,0,15000,90000,Vira,Jakarta,Online - Toko Hijau,5,Failed
2025-02-11,P02311,Kopi,Makanan,25000,3,75000,0,12000,87000,Fikri,Bogor,Online - Toko Oren,4,Returned
2025-02-11,P02312,Sabun Mandi,Pembersih,7000,2,14000,0,25000,39000,Yusra,Medan,Offline,2,Failed
2025-02-11,P02313,Deterjen,Pembersih,10000,3,30000,0,22000,52000,Jamil,Makassar,Online - Toko Hijau,5,Success
2025-02-11,P02314,Pasta Gigi,Perawatan,15000,2,30000,0,15000,45000,Krisna,Semarang,Offline,4,Success
2025-02-11,P02315,Sabun Mandi,Pembersih,7000,3,21000,0,18000,39000,Taufik,Yogyakarta,Online - Toko Oren,5,Success
2025-02-11,P02316,Pembersih Wajah,Perawatan,12000,2,24000,0,15000,39000,Putri,Semarang,Offline,3,Failed
2025-02-11,P02317,Shampo,Perawatan,20000,3,60000,0,25000,85000,Indah,Medan,Online - Toko Oren,1,Failed
2025-02-11,P02318,Pembersih Lantai,Pembersih,8000,1,8000,0,30000,38000,Nico,Samarinda,Offline,2,Returned
2025-02-11,P02319,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Chandra,Bali,Offline,2,Success
2025-02-11,P02320,Kopi,Makanan,25000,2,50000,0,20000,70000,Hadi,Surabaya,Online - Toko Oren,2,Success
2025-02-11,P02321,Pasta Gigi,Perawatan,15000,3,45000,0,18000,63000,Fadli,Palembang,Online - Toko Oren,3,Failed
2025-02-11,P02322,Minyak Goreng,Makanan,18000,2,36000,0,18000,54000,Maya,Yogyakarta,Offline,1,Success
2025-02-11,P02323,Sabun Cuci,Pembersih,5000,3,15000,0,15000,30000,Lina,Semarang,Online - Toko Oren,2,Failed
2025-02-11,P02324,Deterjen,Pembersih,10000,1,10000,0,15000,25000,Joko,Jakarta,Offline,2,Success
2025-02-11,P02325,Deterjen,Pembersih,10000,3,30000,0,18000,48000,Riko,Yogyakarta,Online - Toko Oren,1,Returned
2025-02-11,P02326,Minyak Goreng,Makanan,18000,2,36000,0,20000,56000,Taufik,Malang,Offline,3,Pending
2025-02-11,P02327,Pasta Gigi,Perawatan,15000,1,15000,0,0,15000,Oki,Bandung,Online - Toko Oren,4,Success
2025-02-11,P02328,Deterjen,Pembersih,10000,2,20000,0,10000,30000,Umi,Depok,Online - Toko Hijau,3,Returned
2025-02-11,P02329,Pembersih Lantai,Pembersih,8000,1,8000,0,22000,30000,Dicky,Makassar,Online - Toko Oren,4,Pending
2025-02-11,P02330,Shampo,Perawatan,20000,3,60000,0,30000,90000,Anisa,Samarinda,Offline,1,Returned
2025-02-11,P02331,Shampo,Perawatan,20000,1,20000,0,25000,45000,Cindy,Bali,Online - Toko Oren,1,Success
2025-02-11,P02332,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Hendra,Bekasi,Online - Toko Oren,1,Success
2025-02-11,P02333,Sabun Cuci,Pembersih,5000,3,15000,0,15000,30000,Lia,Jakarta,Online - Toko Oren,1,Pending
2025-02-11,P02334,Deterjen,Pembersih,10000,3,30000,0,15000,45000,Dewa,Jakarta,Offline,5,Success
2025-02-11,P02335,Pembersih Lantai,Pembersih,8000,1,8000,0,25000,33000,Zenia,Bali,Online - Toko Hijau,1,Success
2025-02-11,P02336,Minyak Goreng,Makanan,18000,1,18000,0,13000,31000,Deni,Tangerang,Online - Toko Hijau,2,Pending
2025-02-11,P02337,Pembersih Lantai,Pembersih,8000,2,16000,0,18000,34000,Eli,Yogyakarta,Offline,5,Failed
2025-02-11,P02338,Pasta Gigi,Perawatan,15000,1,15000,0,12000,27000,Herry,Bekasi,Offline,5,Failed
2025-02-11,P02339,Deterjen,Pembersih,10000,1,10000,0,18000,28000,Eka,Palembang,Online - Toko Hijau,1,Returned
2025-02-12,P02340,Pasta Gigi,Perawatan,15000,3,45000,0,25000,70000,Dina,Medan,Online - Toko Oren,4,Success
2025-02-12,P02341,Pembersih Wajah,Perawatan,12000,3,36000,0,13000,49000,Taufik,Tangerang,Offline,2,Failed
2025-02-12,P02342,Sabun Cuci,Pembersih,5000,3,15000,0,15000,30000,Bobby,Jakarta,Online - Toko Hijau,1,Success
2025-02-12,P02343,Pembersih Lantai,Pembersih,8000,1,8000,0,12000,20000,Shinta,Bekasi,Online - Toko Oren,1,Failed
2025-02-12,P02344,Kopi,Makanan,25000,2,50000,0,18000,68000,Nadia,Palembang,Online - Toko Oren,1,Returned
2025-02-12,P02345,Minyak Goreng,Makanan,18000,3,54000,0,22000,76000,Fiona,Makassar,Offline,2,Success
2025-02-12,P02346,Minyak Goreng,Makanan,18000,1,18000,0,25000,43000,Cindy,Bali,Online - Toko Oren,1,Failed
2025-02-12,P02347,Deterjen,Pembersih,10000,1,10000,0,13000,23000,Zahra,Tangerang,Offline,4,Returned
2025-02-12,P02348,Pembersih Wajah,Perawatan,12000,1,12000,0,25000,37000,Deni,Medan,Offline,2,Success
2025-02-12,P02349,Sabun Cuci,Pembersih,5000,2,10000,0,10000,20000,Kenny,Depok,Online - Toko Hijau,3,Pending
2025-02-12,P02350,Sabun Mandi,Pembersih,7000,3,21000,0,25000,46000,Tian,Bali,Online - Toko Oren,4,Failed
2025-02-12,P02351,Teh,Makanan,15000,2,30000,0,22000,52000,Ulya,Makassar,Online - Toko Oren,3,Pending
2025-02-12,P02352,Pembersih Lantai,Pembersih,8000,3,24000,0,30000,54000,Gandhi,Samarinda,Online - Toko Hijau,1,Failed
2025-02-12,P02353,Pembersih Lantai,Pembersih,8000,2,16000,0,18000,34000,Juli,Yogyakarta,Online - Toko Oren,1,Pending
2025-02-12,P02354,Sabun Cuci,Pembersih,5000,1,5000,0,18000,23000,Rudi,Palembang,Online - Toko Oren,2,Pending
2025-02-12,P02355,Kopi,Makanan,25000,2,50000,0,12000,62000,Fadli,Bogor,Online - Toko Oren,5,Returned
2025-02-12,P02356,Shampo,Perawatan,20000,1,20000,0,22000,42000,Dina,Makassar,Online - Toko Hijau,5,Returned
2025-02-12,P02357,Pasta Gigi,Perawatan,15000,3,45000,0,10000,55000,Yusuf,Depok,Online - Toko Oren,5,Returned
2025-02-12,P02358,Teh,Makanan,15000,2,30000,0,25000,55000,Aulia,Medan,Online - Toko Hijau,2,Failed
2025-02-12,P02359,Teh,Makanan,15000,3,45000,0,10000,55000,Yuni,Depok,Online - Toko Oren,1,Success
2025-02-12,P02360,Kopi,Makanan,25000,3,75000,0,15000,90000,Yusra,Jakarta,Online - Toko Oren,3,Failed
2025-02-12,P02361,Shampo,Perawatan,20000,3,60000,0,15000,75000,Yuni,Semarang,Online - Toko Hijau,3,Pending
2025-02-12,P02362,Minyak Goreng,Makanan,18000,1,18000,0,10000,28000,Mutiara,Depok,Online - Toko Hijau,3,Returned
2025-02-12,P02363,Pasta Gigi,Perawatan,15000,2,30000,0,18000,48000,Umi,Palembang,Offline,2,Failed
2025-02-12,P02364,Shampo,Perawatan,20000,1,20000,0,25000,45000,Beni,Bali,Online - Toko Oren,2,Success
2025-02-12,P02365,Kopi,Makanan,25000,2,50000,0,30000,80000,Fadli,Samarinda,Online - Toko Hijau,3,Failed
2025-02-12,P02366,Deterjen,Pembersih,10000,3,30000,0,12000,42000,Vira,Bekasi,Online - Toko Oren,2,Success
2025-02-12,P02367,Sabun Mandi,Pembersih,7000,1,7000,0,25000,32000,Wira,Bali,Online - Toko Oren,5,Success
2025-02-12,P02368,Minyak Goreng,Makanan,18000,2,36000,0,0,36000,Maya,Bandung,Offline,1,Failed
