Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,Order Status,Platform,Customer Rating,Jenis Kelamin
ORD00331,2025-01-06 07:14:31,Yani Utami,Jambi,Beras - Brand B,15000,3,20,,,,87000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00704,2025-01-06 08:53:20,Bella Halim,Semarang,Telur Ayam - Brand A,22000,1,10,,,,76000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD00445,2025-01-06 11:42:19,Citra Kusuma,Manado,Telur Ayam - Brand A,22000,4,15,,,,93000,,Kartu Kredit,,Toko Hijau,2,Perempuan
ORD00445,2025-01-06 11:42:19,Citra Kusuma,Manado,Susu Bubuk - Brand B,50000,2,10,,,,0,,Kartu Kredit,,Toko Hijau,2,Perempuan
ORD01051,2025-01-06 13:30:17,Bella Santoso,Tanjung Selor,Daging Ayam - Brand B,40000,3,0,,,,26000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00590,2025-01-06 18:16:32,Sari Puspita,Jakarta,Garam - Brand B,5000,2,15,,,,97000,,e-Wallet,,TokTok,5,Perempuan
ORD00063,2025-01-07 02:27:24,Tono Ananda,Kendari,Telur Ayam - Brand C,28000,4,20,,,,59000,,Transfer Bank,,Toko Orange,1,Laki-laki
ORD00845,2025-01-07 03:32:34,Aulia Puspita,Tanjungpinang,Gula Pasir - Brand B,17000,2,5,,,,48000,,Kartu Kredit,,TokTok,2,Perempuan
ORD01022,2025-01-07 05:49:58,Gita Saputra,Bengkulu,Bawang Merah - Brand B,35000,5,15,,,,72000,,COD,,Toko Ungu,3,Perempuan
ORD00601,2025-01-07 08:32:09,Ani Ramadhani,Sofifi,Gula Pasir - Brand C,18000,2,0,,,,50000,,Kartu Kredit,,Toko Ungu,3,Perempuan
ORD00974,2025-01-07 12:51:24,Yani Ramadhani,Kupang,Daging Ayam - Brand C,45000,4,0,,,,21000,,e-Wallet,,Toko Biru,4,Perempuan
ORD00393,2025-01-07 13:29:59,Vina Budiman,Samarinda,Daging Ayam - Brand B,40000,1,0,,,,43000,,COD,,TokTok,1,Perempuan
ORD00393,2025-01-07 13:29:59,Vina Budiman,Samarinda,Minyak Goreng - Brand B,17000,1,10,,,,0,,COD,,TokTok,1,Perempuan
ORD00960,2025-01-07 14:31:31,Clara Pradipta,Jakarta,Tepung Terigu - Brand C,14000,4,10,,,,97000,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD01133,2025-01-07 15:34:05,Ani Fauziah,Jakarta,Telur Ayam - Brand A,22000,5,20,,,,97000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD01821,2025-01-07 20:39:08,Hana Nugroho,Surabaya,Tepung Terigu - Brand B,12000,2,10,,,,74000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD01675,2025-01-07 21:54:30,Ani Fauziah,Jakarta,Tepung Terigu - Brand C,14000,2,0,,,,97000,,COD,,Toko Ungu,5,Perempuan
ORD00169,2025-01-07 23:07:12,Dewi Maulana,Mataram,Minyak Goreng - Brand C,18000,3,10,,,,56000,,Transfer Bank,,Toko Biru,3,Perempuan
ORD00395,2025-01-08 07:19:45,Yani Wijaya,Surabaya,Daging Ayam - Brand A,35000,4,15,,,,74000,,e-Wallet,,Toko Biru,1,Perempuan
ORD00395,2025-01-08 07:19:45,Yani Wijaya,Surabaya,Beras - Brand A,14000,3,10,,,,0,,e-Wallet,,Toko Biru,1,Perempuan
ORD01291,2025-01-09 02:17:16,Sari Syahputra,Merauke,Daging Ayam - Brand C,45000,1,5,,,,59000,,Kartu Kredit,,TokTok,4,Perempuan
ORD00546,2025-01-10 13:16:56,Zahra Kusuma,Tanjung Selor,Gula Pasir - Brand B,17000,4,5,,,,26000,,COD,,Toko Hijau,3,Perempuan
ORD00362,2025-01-10 13:37:22,Dewi Hidayat,Manokwari,Telur Ayam - Brand C,28000,5,10,,,,18000,,e-Wallet,,Toko Orange,1,Perempuan
ORD00362,2025-01-10 13:37:22,Dewi Hidayat,Manokwari,Tepung Terigu - Brand B,12000,3,5,,,,0,,e-Wallet,,Toko Orange,1,Perempuan
ORD01182,2025-01-10 17:49:27,Zahra Ananda,Bandung,Tepung Terigu - Brand A,10000,4,15,,,,0,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD01066,2025-01-10 19:34:15,Putri Iskandar,Tanjungpinang,Garam - Brand A,4000,3,20,,,,48000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00421,2025-01-11 00:38:06,Bella Maulana,Pekanbaru,Daging Ayam - Brand B,40000,1,10,,,,49000,,e-Wallet,,Toko Biru,1,Perempuan
ORD00641,2025-01-11 02:15:51,Sari Wijaya,Samarinda,Bawang Merah - Brand A,30000,3,10,,,,43000,,COD,,TokTok,2,Perempuan
ORD00977,2025-01-11 06:15:03,Wahyu Santoso,Pangkalpinang,Bawang Merah - Brand C,40000,2,5,,,,18000,,COD,,Toko Biru,4,Laki-laki
ORD01848,2025-01-11 08:30:36,Dewi Hidayat,Manokwari,Garam - Brand A,4000,3,10,,,,18000,,Transfer Bank,,Toko Orange,2,Perempuan
ORD00035,2025-01-11 16:05:47,Tono Hidayat,Pangkalpinang,Bawang Merah - Brand B,35000,2,5,,,,18000,,COD,,TokTok,2,Laki-laki
ORD01251,2025-01-11 18:51:38,Lestari Syahputra,Banda Aceh,Telur Ayam - Brand B,25000,4,0,,,,18000,,Kartu Kredit,,TokTok,5,Perempuan
ORD01639,2025-01-11 20:00:54,Joko Maulana,Ambon,Tepung Terigu - Brand A,10000,3,15,,,,49000,,e-Wallet,,Toko Ungu,3,Laki-laki
ORD01451,2025-01-11 22:04:57,Kartika Nugroho,Samarinda,Daging Ayam - Brand A,35000,3,5,,,,43000,,Transfer Bank,,TokTok,3,Perempuan
ORD00148,2025-01-12 04:59:14,Ani Budiman,Bengkulu,Bawang Merah - Brand A,30000,2,10,,,,72000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD00207,2025-01-12 09:39:39,Yani Rahmawati,Ambon,Gula Pasir - Brand B,17000,4,20,,,,49000,,Kartu Kredit,,Toko Biru,1,Perempuan
ORD00207,2025-01-12 09:39:39,Yani Rahmawati,Ambon,Tepung Terigu - Brand A,10000,4,10,,,,0,,Kartu Kredit,,Toko Biru,1,Perempuan
ORD00569,2025-01-12 12:05:52,Tono Hidayat,Pangkalpinang,Bawang Merah - Brand A,30000,5,5,,,,18000,,Kartu Kredit,,Toko Hijau,4,Laki-laki
ORD01805,2025-01-12 22:57:10,Clara Ananda,Bandung,Garam - Brand C,6000,2,0,,,,0,,COD,,TokTok,5,Perempuan
ORD00599,2025-01-13 15:17:40,Dimas Puspita,Pangkalpinang,Gula Pasir - Brand C,18000,4,10,,,,18000,,Kartu Kredit,,TokTok,3,Laki-laki
ORD01518,2025-01-13 19:29:20,Joko Ananda,Makassar,Minyak Goreng - Brand A,16000,5,0,,,,84000,,e-Wallet,,TokTok,3,Laki-laki
ORD00199,2025-01-13 21:24:45,Erna Fauziah,Mataram,Telur Ayam - Brand B,25000,3,0,,,,56000,,Kartu Kredit,,TokTok,3,Perempuan
ORD00005,2025-01-14 08:24:08,Iwan Budiman,Semarang,Bawang Merah - Brand C,40000,5,10,,,,76000,,e-Wallet,,Toko Hijau,5,Laki-laki
ORD00173,2025-01-14 10:03:20,Bella Santoso,Tanjung Selor,Tepung Terigu - Brand B,12000,4,0,,,,26000,,Kartu Kredit,,Toko Orange,2,Perempuan
ORD01715,2025-01-14 13:44:22,Aulia Iskandar,Surabaya,Susu Bubuk - Brand C,55000,5,20,,,,74000,,COD,,Toko Biru,4,Perempuan
ORD01234,2025-01-14 19:06:06,Fitri Iskandar,Kendari,Minyak Goreng - Brand A,16000,4,0,,,,59000,,COD,,Toko Biru,2,Perempuan
ORD00410,2025-01-14 19:13:53,Lestari Wijaya,Bandung,Garam - Brand B,5000,4,5,,,,0,,e-Wallet,,TokTok,3,Perempuan
ORD00623,2025-01-15 00:38:30,Umar Setiawan,Bengkulu,Telur Ayam - Brand C,28000,2,20,,,,72000,,Transfer Bank,,Toko Hijau,2,Laki-laki
ORD00980,2025-01-15 05:52:15,Hana Puspita,Pangkalpinang,Telur Ayam - Brand C,28000,3,0,,,,18000,,Kartu Kredit,,Toko Biru,1,Perempuan
ORD00226,2025-01-15 10:18:56,Aulia Pradipta,Yogyakarta,Bawang Merah - Brand C,40000,1,0,,,,78000,,COD,,Toko Hijau,5,Perempuan
ORD00371,2025-01-15 13:14:46,Fitri Setiawan,Pekanbaru,Minyak Goreng - Brand A,16000,3,0,,,,49000,,COD,,TokTok,3,Perempuan
ORD00830,2025-01-15 13:43:42,Yani Wijaya,Surabaya,Tepung Terigu - Brand C,14000,5,5,,,,74000,,Kartu Kredit,,Toko Orange,2,Perempuan
ORD00925,2025-01-15 13:54:43,Dina Kusuma,Tanjungpinang,Telur Ayam - Brand B,25000,3,0,,,,48000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD00658,2025-01-15 18:29:45,Lestari Utami,Manado,Daging Ayam - Brand A,35000,3,10,,,,93000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD00170,2025-01-16 02:59:26,Ani Fauziah,Jakarta,Bawang Merah - Brand A,30000,3,5,,,,97000,,Transfer Bank,,Toko Ungu,5,Perempuan
ORD00170,2025-01-16 02:59:26,Ani Fauziah,Jakarta,Garam - Brand A,4000,2,15,,,,0,,Transfer Bank,,Toko Ungu,5,Perempuan
ORD00006,2025-01-16 08:36:36,Eko Iskandar,Mataram,Susu Bubuk - Brand B,50000,2,10,,,,56000,,Transfer Bank,,TokTok,5,Laki-laki
ORD01850,2025-01-16 15:35:45,Wahyu Fauziah,Medan,Telur Ayam - Brand C,28000,2,20,,,,79000,,e-Wallet,,Toko Biru,3,Laki-laki
ORD01424,2025-01-16 15:42:18,Hana Setiawan,Mataram,Telur Ayam - Brand A,22000,4,15,,,,56000,,e-Wallet,,Toko Biru,4,Perempuan
ORD01500,2025-01-16 16:53:53,Dewi Pradipta,Pontianak,Daging Ayam - Brand C,45000,3,10,,,,85000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD00050,2025-01-16 19:03:47,Fajar Kurniawan,Manado,Gula Pasir - Brand C,18000,1,20,,,,93000,,COD,,Toko Hijau,3,Laki-laki
ORD01342,2025-01-16 21:47:06,Fitri Halim,Denpasar,Telur Ayam - Brand C,28000,1,5,,,,80000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00256,2025-01-17 04:18:09,Zahra Santoso,Nabire,Garam - Brand C,6000,5,20,,,,89000,,Kartu Kredit,,Toko Ungu,5,Perempuan
ORD01292,2025-01-17 09:06:21,Aulia Syahputra,Medan,Tepung Terigu - Brand A,10000,4,15,,,,79000,,e-Wallet,,Toko Ungu,2,Perempuan
ORD00026,2025-01-17 15:19:02,Oka Kurniawan,Sorong,Beras - Brand B,15000,1,0,,,,87000,,COD,,Toko Ungu,4,Laki-laki
ORD00812,2025-01-17 16:21:41,Lestari Pradipta,Mataram,Tepung Terigu - Brand A,10000,4,15,,,,56000,,Kartu Kredit,,Toko Hijau,2,Perempuan
ORD01062,2025-01-17 17:21:31,Indra Setiawan,Mataram,Garam - Brand C,6000,1,20,,,,56000,,Transfer Bank,,Toko Biru,4,Laki-laki
ORD01461,2025-01-17 17:37:32,Dina Puspita,Bandung,Minyak Goreng - Brand A,16000,4,5,,,,0,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD00931,2025-01-18 05:22:41,Bella Utami,Padang,Tepung Terigu - Brand A,10000,1,20,,,,68000,,COD,,Toko Hijau,5,Perempuan
ORD01702,2025-01-18 06:58:56,Dina Wijaya,Palu,Garam - Brand A,4000,2,5,,,,67000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD01369,2025-01-18 14:07:27,Sari Pradipta,Banda Aceh,Susu Bubuk - Brand B,50000,3,20,,,,18000,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD00523,2025-01-18 22:41:44,Aulia Utami,Yogyakarta,Minyak Goreng - Brand C,18000,4,20,,,,78000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00763,2025-01-19 07:58:23,Vina Kurniawan,Yogyakarta,Telur Ayam - Brand C,28000,5,10,,,,78000,,e-Wallet,,Toko Hijau,5,Perempuan
ORD00534,2025-01-19 08:25:46,Yani Syahputra,Serang,Telur Ayam - Brand C,28000,2,20,,,,57000,,Transfer Bank,,Toko Biru,4,Perempuan
ORD00281,2025-01-19 09:48:38,Lestari Puspita,Yogyakarta,Telur Ayam - Brand C,28000,2,15,,,,78000,,COD,,Toko Hijau,3,Perempuan
ORD00102,2025-01-19 14:38:53,Aulia Saputra,Kendari,Daging Ayam - Brand C,45000,4,15,,,,59000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD00102,2025-01-19 14:38:53,Aulia Saputra,Kendari,Beras - Brand C,16000,1,10,,,,0,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD01681,2025-01-19 17:38:27,Bella Utami,Padang,Susu Bubuk - Brand B,50000,5,20,,,,68000,,e-Wallet,,Toko Biru,3,Perempuan
ORD01729,2025-01-19 18:17:16,Qori Maulana,Banda Aceh,Tepung Terigu - Brand A,10000,3,5,,,,18000,,Transfer Bank,,TokTok,3,Perempuan
ORD00187,2025-01-19 19:47:37,Qori Pradipta,Tanjung Selor,Garam - Brand C,6000,2,20,,,,26000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD00614,2025-01-19 20:35:43,Erna Setiawan,Denpasar,Minyak Goreng - Brand B,17000,2,0,,,,80000,,Transfer Bank,,Toko Orange,4,Perempuan
ORD00337,2025-01-19 23:19:45,Qori Hidayat,Palembang,Garam - Brand B,5000,3,10,,,,17000,,e-Wallet,,TokTok,4,Perempuan
ORD00419,2025-01-20 07:21:15,Clara Iskandar,Pangkalpinang,Daging Ayam - Brand C,45000,5,15,,,,18000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00419,2025-01-20 07:21:15,Clara Iskandar,Pangkalpinang,Gula Pasir - Brand A,16000,4,0,,,,0,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00749,2025-01-20 08:37:58,Dewi Utami,Bandung,Beras - Brand C,16000,1,0,,,,0,,Transfer Bank,,Toko Orange,4,Perempuan
ORD01817,2025-01-20 15:16:22,Yani Wijaya,Surabaya,Gula Pasir - Brand C,18000,5,0,,,,74000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD00712,2025-01-20 18:07:24,Putri Hidayat,Padang,Beras - Brand B,15000,5,5,,,,68000,,Transfer Bank,,TokTok,4,Perempuan
ORD00531,2025-01-20 20:09:11,Erna Maulana,Sorong,Tepung Terigu - Brand C,14000,3,10,,,,87000,,COD,,Toko Hijau,5,Perempuan
ORD00185,2025-01-21 09:00:02,Zahra Halim,Jayapura,Gula Pasir - Brand C,18000,4,10,,,,30000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD00948,2025-01-21 15:19:48,Hana Nugroho,Surabaya,Gula Pasir - Brand A,16000,2,20,,,,74000,,Kartu Kredit,,Toko Orange,2,Perempuan
ORD00480,2025-01-21 19:06:43,Eka Iskandar,Surabaya,Bawang Merah - Brand A,30000,4,0,,,,74000,,COD,,Toko Orange,1,Perempuan
ORD00129,2025-01-21 19:44:21,Hana Kusuma,Denpasar,Susu Bubuk - Brand C,55000,3,0,,,,80000,,COD,,Toko Orange,5,Perempuan
ORD01320,2025-01-21 22:19:36,Erna Setiawan,Denpasar,Telur Ayam - Brand A,22000,3,5,,,,80000,,COD,,Toko Biru,4,Perempuan
ORD01673,2025-01-22 06:51:02,Rizky Fauziah,Sorong,Daging Ayam - Brand C,45000,1,10,,,,87000,,COD,,Toko Orange,2,Laki-laki
ORD01053,2025-01-22 11:19:47,Clara Kusuma,Jakarta,Gula Pasir - Brand C,18000,1,15,,,,97000,,COD,,Toko Biru,4,Perempuan
ORD01516,2025-01-22 13:21:12,Clara Ramadhani,Tanjungpinang,Garam - Brand B,5000,3,0,,,,48000,,Transfer Bank,,Toko Orange,5,Perempuan
ORD01569,2025-01-23 01:35:11,Bayu Ananda,Manado,Minyak Goreng - Brand B,17000,3,20,,,,93000,,Kartu Kredit,,Toko Hijau,1,Laki-laki
ORD00204,2025-01-23 05:47:58,Hana Ramadhani,Pekanbaru,Gula Pasir - Brand B,17000,2,15,,,,49000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD01363,2025-01-23 14:38:34,Lestari Ramadhani,Banda Aceh,Garam - Brand A,4000,2,15,,,,18000,,e-Wallet,,Toko Hijau,1,Perempuan
ORD01008,2025-01-23 19:31:22,Dewi Syahputra,Manokwari,Beras - Brand B,15000,3,15,,,,18000,,COD,,Toko Biru,3,Perempuan
ORD00968,2025-01-23 19:41:36,Lestari Syahputra,Banda Aceh,Gula Pasir - Brand C,18000,5,20,,,,18000,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD01239,2025-01-23 23:15:06,Fitri Kurniawan,Serang,Daging Ayam - Brand B,40000,2,15,,,,57000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD01127,2025-01-24 05:30:43,Lestari Ananda,Semarang,Tepung Terigu - Brand C,14000,1,5,,,,76000,,e-Wallet,,Toko Hijau,5,Perempuan
ORD00592,2025-01-24 09:28:05,Clara Santoso,Palu,Daging Ayam - Brand B,40000,3,5,,,,67000,,COD,,Toko Ungu,3,Perempuan
ORD00872,2025-01-24 10:08:38,Zahra Saputra,Palembang,Susu Bubuk - Brand B,50000,5,10,,,,17000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD00479,2025-01-24 15:38:13,Erna Kurniawan,Tanjung Selor,Bawang Merah - Brand B,35000,4,20,,,,26000,,COD,,Toko Ungu,5,Perempuan
ORD00477,2025-01-24 18:59:00,Putri Wijaya,Jayapura,Beras - Brand B,15000,3,15,,,,30000,,e-Wallet,,Toko Orange,1,Perempuan
ORD01288,2025-01-24 22:42:55,Lestari Puspita,Yogyakarta,Telur Ayam - Brand A,22000,3,15,,,,78000,,e-Wallet,,Toko Ungu,3,Perempuan
ORD00124,2025-01-25 02:12:20,Ani Ananda,Serang,Telur Ayam - Brand B,25000,3,5,,,,57000,,e-Wallet,,Toko Ungu,4,Perempuan
ORD01782,2025-01-25 06:51:01,Tono Fauziah,Serang,Susu Bubuk - Brand B,50000,5,10,,,,57000,,Kartu Kredit,,TokTok,3,Laki-laki
ORD01077,2025-01-25 07:14:33,Erna Setiawan,Denpasar,Gula Pasir - Brand C,18000,5,20,,,,80000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD01567,2025-01-25 12:37:24,Kartika Saputra,Palu,Garam - Brand B,5000,5,10,,,,67000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD01238,2025-01-25 15:51:03,Hana Halim,Sorong,Bawang Merah - Brand A,30000,4,15,,,,87000,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD01489,2025-01-25 22:00:50,Clara Hidayat,Mamuju,Minyak Goreng - Brand A,16000,3,20,,,,46000,,Kartu Kredit,,TokTok,2,Perempuan
ORD01240,2025-01-26 09:48:22,Aulia Puspita,Tanjungpinang,Telur Ayam - Brand B,25000,5,0,,,,48000,,COD,,Toko Hijau,5,Perempuan
ORD01235,2025-01-26 14:35:53,Qori Setiawan,Jambi,Tepung Terigu - Brand C,14000,2,15,,,,87000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD01371,2025-01-26 18:12:07,Aulia Wijaya,Palangka Raya,Daging Ayam - Brand C,45000,5,0,,,,50000,,Transfer Bank,,Toko Biru,5,Perempuan
ORD01606,2025-01-26 18:58:42,Yani Utami,Jambi,Minyak Goreng - Brand B,17000,4,0,,,,87000,,e-Wallet,,Toko Biru,4,Perempuan
ORD01376,2025-01-27 11:38:00,Zahra Santoso,Nabire,Garam - Brand C,6000,5,10,,,,89000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD00061,2025-01-27 16:32:04,Fajar Fauziah,Padang,Susu Bubuk - Brand B,50000,2,10,,,,68000,,Kartu Kredit,,Toko Ungu,4,Laki-laki
ORD01318,2025-01-28 08:29:25,Zahra Pradipta,Nabire,Daging Ayam - Brand B,40000,1,15,,,,89000,,Transfer Bank,,Toko Ungu,4,Perempuan
ORD00773,2025-01-28 08:52:00,Yani Nugroho,Palembang,Beras - Brand A,14000,2,15,,,,17000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD00254,2025-01-28 17:54:47,Fitri Kurniawan,Serang,Garam - Brand B,5000,1,15,,,,57000,,COD,,Toko Orange,2,Perempuan
ORD00999,2025-01-29 02:33:23,Putri Syahputra,Mamuju,Telur Ayam - Brand B,25000,4,0,,,,46000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD00586,2025-01-29 03:52:23,Dina Kusuma,Tanjungpinang,Beras - Brand A,14000,2,10,,,,48000,,COD,,Toko Hijau,4,Perempuan
ORD01335,2025-01-29 07:45:21,Indra Ananda,Makassar,Gula Pasir - Brand A,16000,1,10,,,,84000,,Kartu Kredit,,Toko Biru,2,Laki-laki
ORD00082,2025-01-29 18:41:52,Joko Ananda,Makassar,Garam - Brand B,5000,3,15,,,,84000,,Transfer Bank,,Toko Orange,4,Laki-laki
ORD00462,2025-01-30 15:12:37,Zahra Kusuma,Tanjung Selor,Garam - Brand A,4000,2,5,,,,26000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00462,2025-01-30 15:12:37,Zahra Kusuma,Tanjung Selor,Garam - Brand C,6000,1,20,,,,0,,Transfer Bank,,Toko Orange,1,Perempuan
ORD01180,2025-01-30 21:44:05,Erna Rahmawati,Banda Aceh,Tepung Terigu - Brand C,14000,1,15,,,,18000,,Transfer Bank,,Toko Biru,4,Perempuan
ORD00803,2025-01-31 00:26:06,Rizky Fauziah,Sorong,Garam - Brand A,4000,5,0,,,,87000,,Kartu Kredit,,TokTok,3,Laki-laki
ORD01091,2025-01-31 02:10:58,Ani Hidayat,Samarinda,Telur Ayam - Brand A,22000,5,10,,,,43000,,COD,,TokTok,4,Perempuan
ORD01762,2025-01-31 09:17:37,Yani Ananda,Mataram,Susu Bubuk - Brand C,55000,5,10,,,,56000,,Transfer Bank,,Toko Orange,1,Perempuan
ORD00166,2025-01-31 16:41:35,Hana Maulana,Nabire,Gula Pasir - Brand B,17000,4,10,,,,89000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD00609,2025-01-31 21:48:22,Dimas Budiman,Jakarta,Bawang Merah - Brand C,40000,3,5,,,,97000,,COD,,Toko Hijau,3,Laki-laki
ORD00264,2025-02-01 00:17:08,Bella Nugroho,Banjarbaru,Garam - Brand C,6000,1,20,,,,55000,,e-Wallet,,Toko Orange,3,Perempuan
ORD00976,2025-02-01 00:30:47,Eka Ananda,Makassar,Daging Ayam - Brand A,35000,3,0,,,,84000,,COD,,Toko Orange,2,Perempuan
ORD00045,2025-02-01 01:01:32,Budi Puspita,Banjarbaru,Gula Pasir - Brand B,17000,1,5,,,,55000,,COD,,Toko Ungu,2,Laki-laki
ORD00206,2025-02-01 08:08:41,Citra Syahputra,Mamuju,Susu Bubuk - Brand C,55000,2,20,,,,46000,,Kartu Kredit,,Toko Ungu,2,Perempuan
ORD01407,2025-02-01 13:18:51,Qori Utami,Serang,Gula Pasir - Brand C,18000,5,20,,,,57000,,Kartu Kredit,,Toko Ungu,3,Perempuan
ORD01168,2025-02-01 15:49:35,Bayu Nugroho,Jayapura,Susu Bubuk - Brand B,50000,1,15,,,,30000,,Transfer Bank,,TokTok,3,Laki-laki
ORD01691,2025-02-01 17:07:08,Hana Nugroho,Surabaya,Telur Ayam - Brand A,22000,4,20,,,,74000,,Transfer Bank,,TokTok,2,Perempuan
ORD00494,2025-02-01 22:52:13,Fitri Kusuma,Makassar,Minyak Goreng - Brand C,18000,1,10,,,,84000,,e-Wallet,,Toko Biru,1,Perempuan
ORD01341,2025-02-02 00:29:53,Ani Fauziah,Jakarta,Tepung Terigu - Brand B,12000,5,20,,,,97000,,Transfer Bank,,Toko Orange,3,Perempuan
ORD01189,2025-02-02 03:33:20,Fitri Nugroho,Ambon,Gula Pasir - Brand A,16000,4,15,,,,49000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD00464,2025-02-02 16:54:00,Aulia Ramadhani,Semarang,Daging Ayam - Brand C,45000,4,15,,,,76000,,COD,,TokTok,4,Perempuan
ORD00464,2025-02-02 16:54:00,Aulia Ramadhani,Semarang,Minyak Goreng - Brand C,18000,5,10,,,,0,,COD,,TokTok,4,Perempuan
ORD00988,2025-02-03 01:34:34,Dewi Halim,Tanjungpinang,Tepung Terigu - Brand C,14000,2,0,,,,48000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD00224,2025-02-03 19:20:31,Hana Utami,Mamuju,Daging Ayam - Brand B,40000,1,15,,,,46000,,Kartu Kredit,,TokTok,1,Perempuan
ORD01504,2025-02-04 01:35:14,Budi Hidayat,Wamena,Daging Ayam - Brand A,35000,3,5,,,,15000,,Transfer Bank,,Toko Ungu,3,Laki-laki
ORD00574,2025-02-04 06:33:55,Vina Iskandar,Manokwari,Tepung Terigu - Brand A,10000,5,20,,,,18000,,Kartu Kredit,,TokTok,4,Perempuan
ORD01480,2025-02-04 14:38:50,Yani Maulana,Yogyakarta,Susu Bubuk - Brand C,55000,5,20,,,,78000,,COD,,Toko Biru,2,Perempuan
ORD01778,2025-02-04 21:02:16,Yani Wijaya,Surabaya,Gula Pasir - Brand B,17000,5,15,,,,74000,,e-Wallet,,Toko Hijau,1,Perempuan
ORD00311,2025-02-04 21:27:09,Gita Ananda,Surabaya,Beras - Brand A,14000,5,15,,,,74000,,COD,,TokTok,5,Perempuan
ORD01266,2025-02-04 22:01:39,Umar Setiawan,Bengkulu,Susu Bubuk - Brand B,50000,4,5,,,,72000,,Transfer Bank,,Toko Orange,3,Laki-laki
ORD01573,2025-02-04 23:09:17,Clara Halim,Sorong,Gula Pasir - Brand C,18000,5,15,,,,87000,,e-Wallet,,TokTok,1,Perempuan
ORD00244,2025-02-05 01:17:22,Zahra Kusuma,Tanjung Selor,Beras - Brand B,15000,1,15,,,,26000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD00244,2025-02-05 01:17:22,Zahra Kusuma,Tanjung Selor,Minyak Goreng - Brand C,18000,1,0,,,,0,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD00675,2025-02-05 06:07:02,Andi Syahputra,Banda Aceh,Susu Bubuk - Brand A,45000,1,20,,,,18000,,COD,,TokTok,3,Laki-laki
ORD01081,2025-02-05 10:18:54,Citra Syahputra,Mamuju,Susu Bubuk - Brand A,45000,2,20,,,,46000,,e-Wallet,,Toko Orange,2,Perempuan
ORD01126,2025-02-05 10:58:52,Rizky Budiman,Gorontalo,Garam - Brand C,6000,2,15,,,,80000,,Transfer Bank,,Toko Ungu,3,Laki-laki
ORD00486,2025-02-05 17:13:17,Kartika Fauziah,Mataram,Tepung Terigu - Brand B,12000,3,0,,,,56000,,Kartu Kredit,,Toko Ungu,5,Perempuan
ORD01476,2025-02-05 19:54:48,Gita Iskandar,Banjarbaru,Bawang Merah - Brand B,35000,5,20,,,,55000,,COD,,Toko Biru,1,Perempuan
ORD00043,2025-02-06 01:47:11,Wahyu Fauziah,Medan,Susu Bubuk - Brand A,45000,2,5,,,,79000,,Kartu Kredit,,TokTok,3,Laki-laki
ORD01541,2025-02-06 05:33:13,Fitri Hidayat,Bengkulu,Daging Ayam - Brand C,45000,1,15,,,,72000,,COD,,Toko Hijau,3,Perempuan
ORD01300,2025-02-06 07:18:07,Zahra Utami,Sofifi,Bawang Merah - Brand A,30000,2,20,,,,50000,,Transfer Bank,,TokTok,1,Perempuan
